GISID,area,reason,is_strict_replacement,current_material,snapshot_material,update_date,status_date,month
100795,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100796,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100797,HERITAGE,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
100798,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100799,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100800,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100801,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100802,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1668405600000,,2022-11
100807,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100813,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100814,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100815,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100816,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100819,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100825,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100828,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100829,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100830,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100832,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100833,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100834,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100835,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100837,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1968,2024-01
100843,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1738216800000,,2025-01
100846,HERITAGE,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
100847,HERITAGE,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
100856,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100862,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1707372000000,,2024-02
100877,HERITAGE,lead_with_updated_record,N,Pb,Pb,1516687200000,,2018-01
100878,HERITAGE,lead_with_updated_record,N,Pb,Pb,1516687200000,,2018-01
100887,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100888,HERITAGE,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
100915,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1702274400000,,2023-12
100924,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100964,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1968,2024-01
100965,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100968,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100971,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100975,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100978,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100979,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100980,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
